390 534 120.0 30.0
390 534 140.0 30.0
390 534 160.0 28.0
390 534 180.0 28.0
390 534 200.0 26.0
390 534 250.0 26.0
390 534 300.0 25.0
390 534 350.0 24.0
390 534 400.0 24.0
390 534 450.0 24.0
390 534 500.0 24.0
390 534 550.0 23.0
390 534 600.0 24.0
390 534 650.0 22.0
390 534 700.0 24.0
390 696 40.0 64.0
390 696 60.0 49.0
390 696 80.0 44.0
390 696 100.0 37.0
390 696 120.0 34.0
390 696 140.0 33.0
390 696 160.0 32.0
390 696 180.0 27.0
390 696 200.0 28.0
390 696 250.0 27.0
390 696 300.0 27.0
390 696 350.0 26.0
390 696 400.0 26.0
390 696 450.0 25.0
390 696 500.0 24.0
390 696 550.0 25.0
390 696 600.0 24.0
390 696 650.0 24.0
390 696 700.0 24.0
390 882 40.0 45.0
390 882 60.0 36.0
390 882 80.0 34.0
390 882 100.0 32.0
390 882 120.0 30.0
390 882 140.0 30.0
390 882 160.0 29.0
390 882 180.0 29.0
390 882 200.0 29.0
390 882 250.0 28.0
390 882 300.0 28.0
390 882 350.0 27.0
390 882 400.0 26.0
390 882 450.0 26.0
390 882 500.0 26.0
390 882 550.0 26.0
390 882 600.0 26.0
390 882 650.0 25.0
390 882 700.0 26.0
390 1098 20.0 71.0
390 1098 40.0 47.0
390 1098 60.0 39.0
390 1098 80.0 35.0
390 1098 100.0 33.0
390 1098 120.0 32.0
390 1098 140.0 31.0
390 1098 160.0 30.0
390 1098 180.0 30.0
390 1098 200.0 29.0
390 1098 250.0 28.0
390 1098 300.0 28.0
390 1098 350.0 28.0
390 1098 400.0 27.0
390 1098 450.0 27.0
390 1098 500.0 27.0
390 1098 550.0 26.0
390 1098 600.0 26.0
390 1098 650.0 26.0
390 1098 700.0 26.0
390 1356 40.0 66.0
390 1356 60.0 52.0
390 1356 80.0 47.0
390 1356 100.0 40.0
390 1356 120.0 36.0
390 1356 140.0 33.0
390 1356 160.0 32.0
390 1356 180.0 32.0
390 1356 200.0 30.0
390 1356 250.0 29.0
390 1356 300.0 28.0
390 1356 350.0 28.0
390 1356 400.0 28.0
390 1356 450.0 28.0
390 1356 500.0 28.0
390 1356 550.0 27.0
390 1356 600.0 28.0
390 1356 650.0 27.0
390 1356 700.0 28.0
