48 534 650.0 19.0
48 534 700.0 19.0
48 696 20.0 63.0
48 696 40.0 52.0
48 696 60.0 44.0
48 696 80.0 40.0
48 696 100.0 35.0
48 696 120.0 32.0
48 696 140.0 31.0
48 696 160.0 29.0
48 696 180.0 27.0
48 696 200.0 27.0
48 696 250.0 24.0
48 696 300.0 24.0
48 696 350.0 23.0
48 696 400.0 22.0
48 696 450.0 22.0
48 696 500.0 21.0
48 696 550.0 21.0
48 696 600.0 20.0
48 696 650.0 20.0
48 696 700.0 20.0
48 882 20.0 55.0
48 882 40.0 38.0
48 882 60.0 33.0
48 882 80.0 31.0
48 882 100.0 29.0
48 882 120.0 28.0
48 882 140.0 26.0
48 882 160.0 26.0
48 882 180.0 25.0
48 882 200.0 26.0
48 882 250.0 24.0
48 882 300.0 24.0
48 882 350.0 22.0
48 882 400.0 22.0
48 882 450.0 22.0
48 882 500.0 22.0
48 882 550.0 21.0
48 882 600.0 21.0
48 882 650.0 21.0
48 882 700.0 21.0
48 1098 20.0 60.0
48 1098 40.0 41.0
48 1098 60.0 34.0
48 1098 80.0 31.0
48 1098 100.0 30.0
48 1098 120.0 28.0
48 1098 140.0 27.0
48 1098 160.0 26.0
48 1098 180.0 27.0
48 1098 200.0 26.0
48 1098 250.0 24.0
48 1098 300.0 24.0
48 1098 350.0 24.0
48 1098 400.0 23.0
48 1098 450.0 22.0
48 1098 500.0 23.0
48 1098 550.0 22.0
48 1098 600.0 22.0
48 1098 650.0 22.0
48 1098 700.0 22.0
48 1356 20.0 72.0
48 1356 40.0 56.0
48 1356 60.0 47.0
48 1356 80.0 40.0
48 1356 100.0 36.0
48 1356 120.0 32.0
48 1356 140.0 30.0
48 1356 160.0 30.0
48 1356 180.0 28.0
48 1356 200.0 27.0
48 1356 250.0 26.0
48 1356 300.0 25.0
48 1356 350.0 24.0
48 1356 400.0 24.0
48 1356 450.0 23.0
48 1356 500.0 23.0
48 1356 550.0 23.0
48 1356 600.0 23.0
48 1356 650.0 23.0
48 1356 700.0 23.0
